성별,산업분류,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
성별,산업분류,초임월평균임금,초임월급여액,초임연간특별급여액,초임임금격차,평균월임금총액,평균월급여액,평균정액급여,평균초과급여,평균연간특별급여액,평균임금성비,초임월평균임금,초임월급여액,초임연간특별급여액,초임임금격차,평균월임금총액,평균월급여액,평균정액급여,평균초과급여,평균연간특별급여액,평균임금성비,초임월평균임금,초임월급여액,초임연간특별급여액,초임임금격차,평균월임금총액,평균월급여액,평균정액급여,평균초과급여,평균연간특별급여액,평균임금성비,초임월평균임금,초임월급여액,초임연간특별급여액,초임임금격차,평균월임금총액,평균월급여액,평균정액급여,평균초과급여,평균연간특별급여액,평균임금성비,초임월평균임금,초임월급여액,초임연간특별급여액,초임임금격차,평균월임금총액,평균월급여액,평균정액급여,평균초과급여,평균연간특별급여액,평균임금성비,초임월평균임금,초임월급여액,초임연간특별급여액,초임임금격차,평균월임금총액,평균월급여액,평균정액급여,평균초과급여,평균연간특별급여액,평균임금성비,초임월평균임금,초임월급여액,초임연간특별급여액,초임임금격차,평균월임금총액,평균월급여액,평균정액급여,평균초과급여,평균연간특별급여액,평균임금성비,초임월평균임금,초임월급여액,초임연간특별급여액,초임임금격차,평균월임금총액,평균월급여액,평균정액급여,평균초과급여,평균연간특별급여액,평균임금성비,초임월평균임금,초임월급여액,초임연간특별급여액,초임임금격차,평균월임금총액,평균월급여액,평균정액급여,평균초과급여,평균연간특별급여액,평균임금성비,초임월평균임금,초임월급여액,초임연간특별급여액,초임임금격차,평균월임금총액,평균월급여액,평균정액급여,평균초과급여,평균연간특별급여액,평균임금성비,초임월평균임금,초임월급여액,초임연간특별급여액,초임임금격차,평균월임금총액,평균월급여액,평균정액급여,평균초과급여,평균연간특별급여액,평균임금성비,초임월평균임금,초임월급여액,초임연간특별급여액,초임임금격차,평균월임금총액,평균월급여액,평균정액급여,평균초과급여,평균연간특별급여액,평균임금성비
전체,운수업(49~52),1436391,1423088,159637,-,2481224.2,2066402.4,1802797.8,263604.8,4977860.8,-,1534113,1521199,154971,-,2523050.6,2145303.8,1861281,284022.4,4532958,-,1726845,1695493,376227,-,2681434.4,2238675.2,2023734.6,214940.4,5313110.4,-,1748062,1728899,229952,-,2899847,2423228.8,2173518.8,249709.8,5719418.4,-,1840816,1823084,212778,-,2968758,2504728.4,2237036,267692,5568354,-,1871715,1853294,221046,-,3025113.8,2554469.8,2267456,287014,5647726.4,-,1912879,1895743,205634,-,3084188.6,2677042.4,2381602.8,295439.6,4885753.4,-,2014000,2000000,164000,-,3182000,2761400,2461600,300000,5043800,-,2179000,2163000,191000,-,3305800,2891200,2586200,305000,4973200,-,2207000,2188000,221000,-,3355000,2950400,2611600,338800,4857800,-,2258000,2234000,284000,-,3445200,3023600,2719800,304000,5062000,-,3886,3645,2893,-,3421,3028.4,2714.2,314.4,4709.4,-
전체,숙박및음식점업(55~56),1316713,1307641,108867,-,1741190.8,1594725.4,1513787.4,80938.2,1757582.2,-,1319217,1312234,83801,-,1781258.2,1636578,1558826.4,77751.6,1736162.6,-,1351917,1344710,86486,-,1865063.8,1695788.6,1601242.8,94545.6,2031301,-,1447377,1440183,86327,-,1895831.8,1750004.6,1652862,97142.8,1749927,-,1480118,1474456,67945,-,1970754,1816056,1720044.4,96011.6,1856373.8,-,1494446,1486934,90147,-,1957426.8,1814154.4,1684100.4,130054,1719266.6,-,1482201,1476511,68277,-,1977887,1853816.6,1726975.6,126841,1488845.6,-,1555000,1551000,45000,-,2041400,1937000,1798800,138600,1252000,-,1610000,1602000,92000,-,2063800,1966000,1831600,134400,1176000,-,1726000,1721000,62000,-,2170600,2078400,1932400,146200,1106000,-,1940000,1935000,52000,-,2411800,2316000,2163800,152000,1150800,-,6036,4608,17143,-,2297.6,2205.2,2082,123.4,1109.2,-
전체,"출판,영상,방송통신및정보서비스업(58~63)",2190430,2172571,214313,-,3333382,2765302,2637056.8,128245.4,6816960.6,-,2244072,2231588,149802,-,3337244.2,2828322.4,2683714.8,144607.8,6107060.8,-,2301977,2284557,209041,-,3231506.4,2804240.4,2701453,102787.6,5127193.6,-,2296484,2266872,355349,-,3130803.8,2749298.6,2678096.6,71202,4578062.4,-,2364291,2347010,207372,-,3468745.6,3021701.6,2925401.4,96300,5364526.8,-,2366681,2346328,244233,-,3079869.4,2755700,2644228,111471.8,3890034.2,-,2412386,2401511,130499,-,3203611.8,2896531.6,2793548.2,102983.2,3684960.4,-,2534000,2518000,185000,-,3217600,2866600,2779600,86600,4214200,-,2565000,2550000,178000,-,3249200,2906000,2783800,122200,4121000,-,2877000,2862000,190000,-,3621800,3285400,3133200,152400,4037600,-,2941000,2901000,474000,-,3752200,3413600,3285600,128000,4062800,-,3910,3350,6720,-,3782.4,3428.8,3286,142.6,4243.2,-
전체,금융및보험업(64~66),2098873,2035729,757727,-,3748792.2,2751509,2663631.6,87877.6,11967396.4,-,2138857,2082282,678897,-,3826718.4,2845648.2,2753365.8,92282.4,11772842.4,-,2351455,2299688,621204,-,4024978.2,2976224.2,2887688.2,88536.2,12585047.4,-,2374190,2318362,669934,-,4039675.8,3058660.2,2966534,92126.6,11772187.6,-,2428474,2388053,485055,-,4243612.4,3216693,3108415.4,108277.2,12323030.2,-,2469928,2429614,483766,-,4304201.2,3371440.6,3222767.2,148673.8,11193130.6,-,2687415,2645263,505823,-,4343560.6,3393004.6,3288404.6,104599.8,11406670,-,2902000,2825000,935000,-,4603000,3521600,3409600,112000,12979200,-,2720000,2653000,803000,-,4558000,3470000,3380200,90000,13058600,-,2764000,2697000,809000,-,4927800,3746400,3634800,111600,14178200,-,2994000,2942000,628000,-,5060600,3805400,3701000,104600,15061400,-,2899,2704,2338,-,5401.4,4204.2,4075.4,129,14367.4,-
전체,부동산업및임대업(68~69),1405095,1388906,194269,-,1946269.6,1762087.6,1712744.4,49343,2210180.6,-,1401032,1394931,73217,-,1948127.8,1779009.4,1729218.8,49790.2,2029422.4,-,1471377,1464276,85217,-,2085455.2,1900367.8,1848425.8,51941.6,2221046.6,-,1504435,1495158,111322,-,2091285.2,1947157,1890389,56767.8,1729536,-,1590435,1581254,110167,-,2159200.8,2016202.8,1965817.8,50384.8,1715976.8,-,1528266,1523699,54805,-,2225791.4,2066049.6,2004654.2,61395.4,1916903.4,-,1609737,1604950,57438,-,2331469.4,2177999.6,2117455,60544.8,1841638.6,-,1734000,1721000,156000,-,2481400,2288200,2224600,63200,2319600,-,1924000,1916000,98000,-,2567400,2410000,2332600,77400,1887600,-,2025000,2017000,102000,-,2709600,2532000,2460400,71800,2128600,-,2139000,2135000,51000,-,2759600,2581800,2506200,75400,2132000,-,4306,3512,9524,-,2851.6,2643.4,2582.6,60.6,2499.2,-
전체,"전문,과학및기술서비스업(70~73)",2259501,2226829,392061,-,2958858.6,2608355.8,2511325.2,97030.4,4206032.4,-,2334242,2287878,556370,-,2911681.6,2571726.2,2486493.4,85232.4,4079464.2,-,2308353,2277071,375382,-,3150280,2698676.8,2543993,154684.2,5419239.6,-,2436151,2408234,335008,-,3076245.2,2719733.6,2640203.4,79530.4,4278139.8,-,2499831,2473576,315064,-,3318400.8,2886188.2,2776010.6,110177.4,5186552.2,-,2579516,2546588,395138,-,3500996,2987233.2,2852750.4,134483,6165152,-,2694872,2672347,270302,-,3533869,3089518,2931701.4,157816.2,5332211.6,-,2657000,2634000,276000,-,3675600,3102600,2948200,154200,6873800,-,2755000,2725000,362000,-,3538400,3052200,2945400,107200,5835800,-,2899000,2866000,399000,-,3803000,3296000,3182000,113800,6083400,-,3075000,3020000,661000,-,4293800,3823600,3699800,124000,5640200,-,5854,4614,14878,-,4045,3528.4,3374,154.4,6197.6,-
전체,사업시설관리및사업지원서비스업(74~75),1490829,1470505,243886,-,2235318.6,1901776.2,1752357,149419.2,4002506,-,1491326,1479283,144510,-,2228123.2,1935135.2,1776573.2,158562,3515856.4,-,1553356,1542057,135588,-,2293816.6,2032724,1890266,142458.2,3133110.6,-,1605320,1596070,110994,-,2237416.8,2008409.8,1857529,150880.8,2748082.2,-,1693561,1673205,244266,-,2290763.2,2064724.2,1884678,180045.8,2712468.6,-,1829361,1816657,152443,-,2425425.6,2203920.4,2030463.8,173456.4,2658060.4,-,1811217,1805163,72652,-,2445034.8,2220158.2,2057939.8,162218.6,2698518.8,-,1855000,1846000,109000,-,2509000,2302000,2134400,167600,2483000,-,1989000,1977000,146000,-,2563200,2343200,2184800,158400,2641800,-,2055000,2044000,139000,-,2702400,2509000,2357800,151400,2319000,-,2216000,2210000,72000,-,2872800,2649600,2498200,151400,2676800,-,3049,2879,2040,-,2910.4,2688.2,2538.6,149.6,2666,-
전체,교육서비스업(85),1633160,1628098,60747,-,2233795.4,2058120,2007983.2,50136.6,2108104.2,-,1696526,1690381,73743,-,2304699.4,2125846,2071832.4,54013.6,2146240.6,-,1827412,1822751,55927,-,2442582.2,2255875.8,2203311.6,52564.2,2240476.8,-,1828562,1824370,50308,-,2425548.2,2267084.8,2207524.6,59560.4,1901560,-,1833087,1827678,64909,-,2466112.4,2290906,2238789.8,52116,2102476.6,-,1834318,1828723,67136,-,2596666.8,2392992,2330164.6,62827.6,2444097.8,-,1803226,1798598,55536,-,2522887.2,2373726.4,2321633,52093.6,1789929.2,-,1896000,1891000,54000,-,2605200,2467400,2401800,65400,1654400,-,2037000,2029000,92000,-,2766000,2605000,2547800,57200,1933200,-,2125000,2110000,178000,-,2853200,2673400,2618600,55200,2155600,-,2137000,2131000,74000,-,2950000,2784800,2725800,59400,1978800,-,3221,3087,1616,-,2847.4,2694.2,2646.6,47.8,1840.4,-
전체,보건업및사회복지서비스업(86~87),1714598,1701187,160935,-,2193437.4,1881264,1787158.2,94105.8,3746077,-,1778156,1767040,133387,-,2235658.8,1948009.6,1847088.8,100921,3451788.6,-,1797949,1786910,132470,-,2177155.6,1952266.2,1857295.2,94971,2698671,-,1805583,1798583,83994,-,2264674,2072072.6,1966480.6,105592,2311217.6,-,1852338,1843597,104892,-,2351764.8,2146413.6,2027410.4,119003,2464214.6,-,1816880,1809735,85735,-,2244554.4,2080505.6,1957489.6,123015.8,1968585,-,1892315,1883922,100711,-,2276352.6,2112582.8,1992167.2,120415.6,1965235.8,-,1899000,1891000,91000,-,2293800,2137000,2018000,119200,1881000,-,2022000,2014000,106000,-,2343200,2203200,2089600,113400,1677400,-,2137000,2130000,87000,-,2477000,2327000,2209400,117800,1798800,-,2114000,2101000,152000,-,2574000,2425600,2300600,125000,1778200,-,2844,2757,1043,-,2530.2,2395.6,2288.8,106.6,1614.4,-
전체,"예술,스포츠및여가관련서비스업(90~91)",1482870,1464440,221158,-,2230852.8,1906196.4,1758260.8,147935.6,3895874,-,1562473,1547434,180462,-,2250761,1953680.2,1800810.2,152870,3564968.8,-,1668180,1660452,92734,-,2284873,2019945.8,1856350.8,163595.2,3179129.2,-,1739306,1727091,146582,-,2321964,2053388,1883937.4,169450.8,3222909,-,1715350,1709003,76159,-,2348162.4,2112375.2,1917056,195319.4,2829445,-,1740436,1734180,75077,-,2423442.4,2210099.4,2038867.2,171232.6,2560115.6,-,1609839,1604188,67808,-,2345451.8,2151917.6,1976641,175276,2322409.6,-,1837000,1830000,84000,-,2454400,2298000,2136400,161400,1878400,-,1997000,1986000,133000,-,2656200,2480000,2257400,222600,2112400,-,2026000,2018000,93000,-,2764400,2582800,2384000,199000,2177800,-,2127000,2120000,81000,-,2881000,2685600,2490200,195600,2345800,-,3180,2997,2192,-,2797.2,2612.4,2455.8,156.4,2219.4,-
