"성별","직업대분류별","교육정도별",2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019
"성별","직업대분류별","교육정도별",월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금격차 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금격차 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금격차 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금격차 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금격차 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금격차 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금격차 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금격차 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금격차 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금격차 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금격차 (%)
"전체","농림어업 숙련 종사자","고졸",1974279,1764387,1632201,132186,2518706,-,2070865,1868565,1774190,94374,2427596,-,2336435,1993216,1862206,131010,4118629,-,2264457,1964753,1806592,158161,3596447,-,2213517,2022424,1866177,156248,2293116,-,2150228,2007629,1832217,175411,1711187,-,2009902,1893454,1738772,154682,1397377,-,2184000,2039000,1875000,164000,1747000,-,2425000,2235000,2057000,178000,2281000,-,2270000,2174000,2043000,132000,1145000,-,2377000,2302000,2150000,153000,891000,-
"전체","농림어업 숙련 종사자","전문대졸",2829995,2339109,2131988,207121,5890636,-,2444570,2115652,2005865,109787,3947010,-,2709543,2348006,2125084,222922,4338446,-,2295526,2040222,1905047,135175,3063653,-,2558602,2368130,2197265,170865,2285669,-,2586505,2383948,2162700,221248,2430681,-,2516734,2323733,2124851,198882,2316017,-,2542000,2355000,2196000,159000,2254000,-,2754000,2460000,2163000,297000,3524000,-,2631000,2413000,2232000,182000,2605000,-,2791000,2639000,2438000,201000,1819000,-
"전체","농림어업 숙련 종사자","대졸이상",2315881,2016892,1965012,51880,3587871,-,2665078,2226655,2155749,70906,5261072,-,2538527,2205578,2103022,102556,3995392,-,2497973,2237368,2140377,96991,3127257,-,2400232,2184488,2079180,105308,2588932,-,2824003,2555104,2453621,101484,3226787,-,2935579,2628430,2475278,153152,3685785,-,3118000,2797000,2601000,196000,3851000,-,2926000,2659000,2464000,195000,3214000,-,2940000,2662000,2479000,183000,3335000,-,2759000,2602000,2480000,122000,1888000,-
"전체","기능원 및 관련 기능 종사자","계",2424988,2046643,1824955,221688,4540145,-,2507044,2123991,1882299,241691,4596637,-,2642700,2214802,1939976,274826,5134781,-,2707153,2316042,2034610,281432,4693331,-,2878848,2432543,2134135,298408,5355658,-,3150997,2604918,2271484,333433,6552947,-,2984410,2556723,2224578,332145,5132245,-,3073000,2645000,2345000,299000,5142000,-,3191000,2772000,2461000,311000,5026000,-,3294000,2898000,2589000,310000,4755000,-,3360000,2961000,2662000,299000,4786000,-
"전체","기능원 및 관련 기능 종사자","중졸이하",2202132,1835119,1604025,231094,4404158,-,2324244,1937438,1659244,278193,4641669,-,2633728,2063984,1743272,320712,6836929,-,2427616,2016685,1670816,345869,4931168,-,2580605,2121979,1768485,353494,5503513,-,2535935,2166561,1842817,323744,4432484,-,2573301,2194528,1851320,343208,4545276,-,2700000,2333000,1979000,355000,4394000,-,2822000,2359000,2078000,282000,5556000,-,2905000,2517000,2196000,321000,4651000,-,2786000,2488000,2173000,315000,3577000,-
"전체","기능원 및 관련 기능 종사자","고졸",2342365,1990474,1749940,240534,4222694,-,2417674,2057246,1796425,260822,4325134,-,2530995,2131130,1827697,303432,4798382,-,2628598,2249130,1925906,323224,4553619,-,2808491,2357331,2023504,333827,5413921,-,2944905,2470943,2122458,348485,5687540,-,2838718,2455057,2103944,351112,4603928,-,2934000,2547000,2223000,324000,4646000,-,3025000,2655000,2324000,331000,4432000,-,3106000,2770000,2440000,330000,4034000,-,3208000,2866000,2557000,309000,4108000,-
"전체","기능원 및 관련 기능 종사자","전문대졸",2545891,2125551,1922441,203110,5044079,-,2599480,2185447,1961734,223712,4968401,-,2664423,2252312,2013010,239302,4945332,-,2765503,2358300,2140959,217341,4886439,-,2906143,2485993,2237718,248275,5041804,-,3676979,2865162,2498069,367093,9741805,-,3304441,2751488,2393979,357509,6635439,-,3368000,2800000,2495000,305000,6811000,-,3434000,2949000,2622000,327000,5826000,-,3531000,3040000,2711000,329000,5898000,-,3596000,3076000,2746000,330000,6243000,-
"전체","기능원 및 관련 기능 종사자","대졸이상",2933321,2458081,2325473,132608,5702883,-,2952861,2506581,2361389,145192,5355355,-,3125204,2635332,2468467,166865,5878461,-,3110096,2702871,2544712,158159,4886705,-,3319054,2864398,2683695,180704,5455872,-,3467143,2946929,2718216,228713,6242571,-,3292104,2842112,2622193,219919,5399908,-,3356000,2921000,2737000,185000,5215000,-,3627000,3120000,2884000,236000,6088000,-,3728000,3240000,3018000,222000,5857000,-,3708000,3243000,3011000,233000,5573000,-
"전체","장치,기계조작 및 조립종사자","계",2373821,1916041,1556212,359828,5493362,-,2417355,1989589,1585704,403885,5133191,-,2653191,2120872,1691194,429678,6387822,-,2709074,2215215,1747456,467759,5926312,-,2799396,2284211,1810287,473923,6182214,-,2872567,2369460,1909355,460105,6037278,-,2905523,2441751,1967262,474489,5565266,-,3007000,2533000,2057000,476000,5685000,-,3219000,2699000,2187000,512000,6241000,-,3324000,2819000,2296000,523000,6065000,-,3421000,2903000,2418000,485000,6222000,-
"전체","장치,기계조작 및 조립종사자","중졸이하",2255715,1833153,1453159,379994,5070742,-,2320606,1911948,1461294,450654,4903895,-,2463832,1998155,1558475,439680,5588122,-,2523586,2086810,1588113,498697,5241313,-,2680614,2190553,1668693,521860,5880730,-,2478425,2103532,1656304,447228,4498712,-,2588422,2214862,1749048,465814,4482720,-,2685000,2320000,1836000,483000,4385000,-,2832000,2419000,1910000,510000,4951000,-,2955000,2551000,2027000,524000,4844000,-,3022000,2633000,2123000,510000,4667000,-
"전체","장치,기계조작 및 조립종사자","고졸",2332197,1885484,1515324,370159,5360561,-,2354080,1943789,1531008,412780,4923486,-,2587563,2073068,1627027,446042,6173934,-,2657104,2167859,1681522,486337,5870939,-,2726550,2225096,1741886,483210,6017448,-,2787172,2298802,1829966,468836,5860437,-,2798071,2365885,1876408,489477,5186235,-,2880000,2447000,1964000,483000,5195000,-,3095000,2607000,2084000,524000,5850000,-,3200000,2732000,2198000,533000,5622000,-,3307000,2819000,2330000,490000,5857000,-
