"성별","산업대분류별","교육정도별",2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019
"성별","산업대분류별","교육정도별",월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%)
"전체","A. 농업,임업및어업(01~03)","전문대졸",2770510,2272212,2223795,48417,5979573,-,2955326,2427455,2368993,58461,6334450,-,3242331,2605966,2553382,52584,7636384,-,3328817,2776333,2704956,71377,6629808,-,3407726,2806794,2761230,45564,7211186,-,3345422,2758903,2677553,81349,7038228,-,3285407,2675082,2606499,68584,7323905,-,3444000,2806000,2700000,106000,7656000,-,3446000,2909000,2786000,123000,6448000,-,3314000,2792000,2723000,69000,6266000,-,3271000,2798000,2726000,72000,5678000,-
"전체","A. 농업,임업및어업(01~03)","대졸이상",3719006,2989617,2961895,27722,8752662,-,3806357,3101996,3076380,25616,8452328,-,3885467,3073825,3043047,30777,9739701,-,3806340,3155256,3109213,46044,7813011,-,3985060,3260123,3218163,41960,8699244,-,4097152,3325420,3290012,35408,9260783,-,4251242,3418516,3380420,38096,9992711,-,4293000,3527000,3490000,36000,9198000,-,4069000,3336000,3305000,31000,8793000,-,4366000,3526000,3484000,42000,10074000,-,4418000,3543000,3504000,38000,10507000,-
"전체","B. 광업(05~08)","계",2900514,2472126,2298459,173667,5140653,-,3032466,2620812,2416527,204285,4939846,-,3169622,2745430,2389679,355752,5090298,-,3233590,2803346,2427761,375585,5162924,-,3444131,2966668,2581877,384790,5729557,-,3509143,3046328,2668900,377428,5553783,-,3793184,3319382,2971418,347964,5685627,-,3836000,3395000,3116000,279000,5286000,-,4004000,3526000,3129000,397000,5728000,-,4178000,3716000,3308000,408000,5548000,-,4260000,3783000,3363000,420000,5725000,-
"전체","B. 광업(05~08)","중졸이하",2926549,2375695,2172644,203051,6610247,-,3178181,2621169,2385791,235378,6684148,-,3411150,2772854,2373357,399497,7659555,-,3458142,2804998,2418221,386777,7837722,-,3478249,2830863,2409391,421472,7768631,-,3400392,2820063,2417590,402473,6963951,-,3415345,2877049,2464891,412157,6459548,-,3602000,2976000,2603000,373000,7510000,-,3870000,3221000,2713000,508000,7788000,-,4217000,3530000,2996000,534000,8237000,-,4484000,3635000,3066000,569000,10196000,-
"전체","B. 광업(05~08)","고졸",2656975,2321811,2125020,196791,4021971,-,2790132,2460183,2229926,230258,3959389,-,3011583,2677516,2316203,361314,4008801,-,3088110,2745894,2330990,414903,4106594,-,3344030,2922466,2497447,425019,5058767,-,3263169,2882080,2432113,449967,4573064,-,3438545,3050686,2631781,418905,4654312,-,3551000,3161000,2840000,321000,4683000,-,3655000,3293000,2902000,391000,4345000,-,3816000,3461000,3041000,420000,4263000,-,3885000,3552000,3120000,432000,3989000,-
"전체","B. 광업(05~08)","전문대졸",2564045,2251071,2069084,181987,3755687,-,2803243,2457025,2267013,190012,4154618,-,3095757,2709972,2319378,390593,4629421,-,3149111,2763719,2436362,327357,4624703,-,3206744,2823197,2498257,324940,4602559,-,3332429,2934166,2545141,389025,4779160,-,3625463,3188296,2852192,336104,5246003,-,3606000,3211000,2979000,232000,4749000,-,4038000,3528000,3056000,472000,6123000,-,4189000,3710000,3253000,457000,5746000,-,4271000,3835000,3389000,446000,5232000,-
"전체","B. 광업(05~08)","대졸이상",3631674,3072098,2997803,74294,6714916,-,3673361,3173774,3076976,96798,5995047,-,3445299,2970868,2715179,255689,5693174,-,3486558,3043493,2805895,237598,5316780,-,3892771,3387559,3150483,237076,6062547,-,4296168,3702206,3534323,167883,7127549,-,4867681,4244293,4085533,158760,7480653,-,4682000,4236000,4085000,151000,5347000,-,5083000,4411000,4105000,306000,8066000,-,5201000,4564000,4285000,279000,7648000,-,5134000,4448000,4145000,303000,8229000,-
"전체","C. 제조업(10~33)","계",2671100,2162857,1907614,255243,6098912,-,2773856,2274189,1986844,287345,5996002,-,2927553,2352320,2000248,352072,6902799,-,3056238,2502937,2130513,372423,6639610,-,3245832,2634539,2253068,381471,7335512,-,3514821,2819385,2460659,358726,8345235,-,3568935,2912425,2536925,375500,7878125,-,3613000,2984000,2618000,366000,7544000,-,3658000,3054000,2648000,406000,7253000,-,3851000,3217000,2806000,411000,7608000,-,3968000,3342000,2945000,397000,7509000,-
"전체","C. 제조업(10~33)","중졸이하",2144959,1735296,1420765,314531,4915954,-,2262328,1849533,1463618,385915,4953540,-,2470758,1962323,1533435,428888,6101219,-,2490361,2046255,1574769,471486,5329268,-,2672514,2147649,1666669,480980,6298384,-,2385494,2052910,1628575,424336,3991012,-,2497657,2142591,1727479,415112,4260789,-,2648000,2291000,1842000,449000,4286000,-,2856000,2416000,1969000,447000,5281000,-,2990000,2559000,2090000,469000,5177000,-,3009000,2643000,2185000,458000,4391000,-
"전체","C. 제조업(10~33)","고졸",2427948,1958830,1622981,335850,5629412,-,2468051,2026215,1651940,374275,5302029,-,2726511,2173490,1733507,439983,6636256,-,2810550,2290175,1820819,469356,6244505,-,2965740,2391093,1921666,469427,6895758,-,3076298,2490249,2049324,440924,7032583,-,3009635,2528225,2059878,468348,5776919,-,3095000,2611000,2142000,468000,5813000,-,3264000,2739000,2232000,508000,6295000,-,3408000,2898000,2384000,513000,6116000,-,3542000,3009000,2527000,482000,6395000,-
"전체","C. 제조업(10~33)","전문대졸",2540735,2087701,1864466,223235,5436412,-,2597566,2182348,1920575,261772,4982612,-,2891718,2325527,2018668,306858,6794288,-,2993450,2460314,2130938,329376,6397627,-,3195915,2601211,2240258,360953,7136449,-,3710262,2912770,2527368,385402,9569902,-,3541295,2915105,2538714,376390,7514283,-,3717000,3021000,2631000,390000,8353000,-,3674000,3066000,2639000,427000,7298000,-,3843000,3194000,2772000,422000,7782000,-,3972000,3321000,2908000,413000,7817000,-
"전체","C. 제조업(10~33)","대졸이상",3408835,2758001,2670483,87519,7810013,-,3556470,2884777,2770103,114674,8060315,-,3565016,2911217,2761854,149363,7845586,-,3780772,3115033,2956979,158054,7988871,-,4007636,3288039,3105625,182414,8635161,-,4394283,3496904,3315434,181470,10768542,-,4698796,3682285,3472374,209911,12198136,-,4541000,3673000,3499000,174000,10415000,-,4477000,3707000,3503000,203000,9243000,-,4711000,3849000,3626000,223000,10347000,-,4800000,4000000,3765000,235000,9593000,-
"전체","D. 전기,가스,증기및수도사업(35~36)","계",4644528,3442912,3153357,289555,14419389,-,4876959,3598365,3285852,312513,15343131,-,5065476,3716536,3433064,283472,16187276,-,4972120,3873138,3579031,294107,13187781,-,5183301,4044461,3701681,342781,13666079,-,5287104,4159168,3788022,371146,13535237,-,5423945,4291726,3924938,366788,13586628,-,5836000,4438000,4100000,337000,16776000,-,5677000,4399000,4065000,334000,15330000,-,5844000,4613000,4267000,346000,14768000,-,5834000,4650000,4388000,262000,14209000,-
